,fighter,rank,odds,wins,losses,draw,td_pct,td_attempted,td_landed,sig_str_attempted,sig_str_landed,sig_str_pct,kd,tot_str_landed,tot_str_attempted,sub_attempts,pass,rev,age,Height_cms,Stance,Reach_cms,Weight_lbs,win_by_KO/TKO,win_by_Submission
626,Humberto Bandenay,,145,1,0,0,0.0,0,0,2,2,1.0,0,2,2,1,0,0,23,180.34,Southpaw,182.0,145,1,0
627,Brandon Davis,,195,1,1,0,0.0,1,0,87,29,0.33,0,39,102,0,0,0,28,177.8,Orthodox,182.88,135,0,0
628,Frankie Saenz,,-340,4,3,0,0.4,10,4,120,66,0.55,1,84,138,0,2,0,37,167.64,Orthodox,167.64,135,0,0
629,Felipe Silva,,-325,1,1,0,1.0,1,1,130,70,0.53,1,103,171,0,1,0,34,182.88,Orthodox,195.58,155,1,0
630,Raquel Pennington,2.0,500,6,2,0,0.12,8,1,169,64,0.37,0,79,186,0,1,0,29,170.18,Orthodox,170.18,135,0,2
631,Kelvin Gastelum,5.0,-105,9,4,0,0.0,0,0,145,53,0.36,1,57,149,0,0,0,26,175.26,Southpaw,180.34,185,3,2
632,Amanda Cooper,,220,2,2,0,0.0,0,0,25,6,0.24,0,6,25,0,0,0,26,160.02,Switch,162.56,115,1,0
633,Brian Kelleher,,225,3,1,0,0.16,6,1,137,50,0.36,0,58,147,0,0,0,31,167.64,Switch,167.64,135,1,1
634,Lyoto Machida,12.0,-190,15,8,0,0.0,0,0,22,11,0.5,1,11,22,0,0,0,39,185.42,Southpaw,187.96,185,6,1
635,Karl Roberson,,130,1,0,0,0.0,0,0,6,4,0.66,0,20,26,0,0,0,27,185.42,Southpaw,187.96,205,0,1
636,Junior Albini,14.0,-145,1,1,0,1.0,1,1,15,10,0.66,0,10,15,0,1,0,27,190.5,Orthodox,187.96,264,1,0
637,Nick Hein,,160,4,1,0,0.0,0,0,6,1,0.16,0,1,6,0,0,0,34,167.64,Southpaw,167.64,155,0,0
638,Sean Strickland,,-120,6,2,0,0.0,0,0,36,14,0.38,0,14,36,0,0,0,27,185.42,Orthodox,193.04,170,1,1
639,Sultan Aliev,,240,1,1,0,0.33,3,1,28,12,0.42,0,14,30,0,0,0,33,180.34,Orthodox,187.96,170,0,0
640,Jack Hermansson,,-130,3,2,0,1.0,3,3,56,35,0.62,0,49,71,1,1,0,29,185.42,Orthodox,195.58,185,2,0
641,Ramazan Emeev,,-170,1,0,0,0.5,6,3,84,39,0.46,0,54,100,0,0,0,30,177.8,Southpaw,193.04,170,0,0
642,James Bochnovic,,250,0,1,0,0.0,1,0,6,3,0.5,0,4,8,0,0,0,29,193.04,Orthodox,205.74,205,0,0
643,Kevin Lee,7.0,-165,9,3,0,0.44,9,4,241,142,0.58,0,233,344,0,11,0,25,175.26,Orthodox,195.58,170,1,4
644,Cub Swanson,4.0,235,10,4,0,0.0,0,0,130,48,0.36,0,50,132,0,0,0,34,172.72,Orthodox,177.8,145,4,0
645,Chase Sherman,,245,2,3,0,0.0,0,0,137,69,0.5,0,112,180,0,0,0,28,193.04,Orthodox,198.12,250,1,0
646,Thiago Santos,11.0,-160,9,4,0,0.0,0,0,29,14,0.48,0,14,29,0,0,0,34,187.96,Orthodox,193.04,205,8,0
647,Brett Johns,14.0,-105,3,0,0,0.2,5,1,89,27,0.3,0,56,119,0,1,0,26,170.18,Orthodox,180.34,135,0,1
648,Dan Hooker,,-300,5,3,0,0.0,0,0,44,24,0.54,1,24,44,0,0,0,28,182.88,Switch,190.5,155,3,2
649,Alex Garcia,,130,5,3,0,0.71,7,5,54,11,0.2,0,21,66,0,1,0,30,175.26,Orthodox,182.88,170,2,1
650,Ricky Simon,,-110,0,0,0,0.28,7,2,103,34,0.33,0,38,108,1,2,1,25,167.64,Orthodox,175.26,135,0,0
651,Luan Chagas,,-170,1,2,0,0.0,1,0,37,11,0.29,0,31,58,0,1,1,24,182.88,Orthodox,190.5,170,0,1
652,Patrick Cummins,11.0,145,6,4,0,0.0,1,0,99,31,0.31,0,44,113,0,0,0,37,187.96,Orthodox,193.04,205,2,0
653,Keita Nakamura,,170,3,5,0,0.4,5,2,83,24,0.28,0,26,85,0,0,0,33,180.34,Southpaw,185.42,170,0,2
654,Justin Gaethje,6.0,105,1,1,0,0.0,0,0,212,115,0.54,0,116,213,0,0,0,29,180.34,Orthodox,177.8,155,1,0
655,Alex Oliveira,,-175,7,4,0,1.0,3,3,23,9,0.39,0,22,37,1,4,0,30,180.34,Orthodox,193.04,170,3,2
656,Marvin Vettori,,205,2,2,0,0.33,6,2,154,46,0.29,0,60,169,0,1,0,24,182.88,Southpaw,187.96,185,0,1
657,Cortney Casey,10.0,-165,3,4,0,0.0,1,0,96,36,0.37,0,64,126,3,1,0,30,170.18,Orthodox,170.18,115,1,1
658,Antonio Carlos Junior,,-260,5,3,0,0.5,2,1,48,31,0.64,0,35,52,1,1,0,28,187.96,Orthodox,200.66,185,0,3
659,Ricky Rainey,,175,0,0,0,0.0,1,0,44,19,0.43,0,21,46,0,0,0,34,185.42,Switch,195.58,170,0,0
660,John Moraga,10.0,100,7,5,0,0.0,0,0,91,46,0.5,0,69,116,1,1,2,34,167.64,Orthodox,167.64,125,2,3
661,Brad Tavares,15.0,110,11,4,0,0.0,1,0,96,46,0.47,1,62,115,0,0,0,30,185.42,Orthodox,187.96,185,1,0
662,Dan Moret,,470,0,0,0,0.0,0,0,58,20,0.34,0,20,58,0,0,0,31,182.88,Southpaw,185.42,155,0,0
663,Lauren Mueller,,-160,0,0,0,1.0,2,2,156,58,0.37,0,70,171,0,1,0,26,165.1,Orthodox,170.18,125,0,0
664,Yushin Okami,,-125,13,6,0,0.46,13,6,19,15,0.78,0,57,66,0,6,0,36,187.96,Southpaw,190.5,170,4,0
665,Adam Wieczorek,,265,1,0,0,0.0,0,0,27,13,0.48,0,14,28,1,0,0,26,195.58,Orthodox,205.74,250,0,0
666,Alejandro Perez,,-110,5,2,0,0.0,1,0,100,44,0.44,0,81,142,0,0,0,28,167.64,Orthodox,170.18,135,2,0
667,Patrick Williams,,345,1,2,0,0.2,5,1,109,61,0.55,0,68,117,0,0,0,36,172.72,Orthodox,185.42,135,0,1
668,Alexander Volkov,8.0,175,3,0,0,1.0,2,2,90,48,0.53,1,96,144,0,0,0,29,200.66,Orthodox,203.2,250,1,0
669,Jan Blachowicz,11.0,130,4,4,0,0.16,6,1,191,97,0.5,1,124,219,0,0,0,35,187.96,Orthodox,198.12,205,1,1
670,Terrion Ware,,345,0,2,0,0.33,6,2,267,85,0.31,0,108,295,0,1,0,31,172.72,Orthodox,180.34,135,0,0
671,Peter Sobotta,,165,4,4,0,0.25,4,1,43,16,0.37,0,57,90,0,1,0,31,182.88,Southpaw,190.5,170,1,1
672,Charles Byrd,,-105,0,0,0,1.0,1,1,14,11,0.78,0,34,41,1,3,0,34,177.8,Orthodox,185.42,185,0,0
673,Oliver Enkamp,,110,0,1,0,0.0,1,0,12,7,0.58,0,8,14,0,0,0,26,182.88,Switch,195.58,170,0,0
674,Hakeem Dawodu,,-260,0,0,0,0.0,0,0,3,3,1.0,0,3,3,0,0,0,26,172.72,Orthodox,185.42,145,0,0
675,Magomed Ankalaev,,-800,0,0,0,0.0,0,0,96,59,0.61,0,89,129,0,3,2,25,190.5,Orthodox,190.5,205,0,0
676,Kajan Johnson,,175,3,1,0,0.5,4,2,54,33,0.61,0,37,58,0,2,0,33,180.34,Orthodox,190.5,155,1,0
677,Dmitry Sosnovskiy,,-260,0,0,0,0.66,3,2,40,28,0.7,0,53,71,2,5,1,28,190.5,Orthodox,195.58,240,0,0
678,Jeremy Stephens,7.0,-130,14,13,0,0.0,0,0,57,24,0.42,1,24,57,0,0,0,31,172.72,Orthodox,180.34,145,6,0
679,Tecia Torres,5.0,210,6,1,0,1.0,2,2,150,69,0.46,0,88,171,0,1,0,28,154.94,Orthodox,152.4,115,0,1
680,Ilir Latifi,8.0,145,6,3,0,0.0,0,0,41,25,0.6,1,27,43,1,0,0,34,177.8,Orthodox,185.42,205,3,1
681,Max Griffin,,250,1,2,0,0.0,1,0,168,78,0.46,1,81,171,0,0,0,32,180.34,Orthodox,193.04,170,1,0
682,Brian Kelleher,,145,2,1,0,0.25,4,1,203,94,0.46,0,145,256,0,0,0,31,167.64,Switch,167.64,135,1,1
683,Marion Reneau,8.0,165,4,3,0,0.0,0,0,39,23,0.58,0,37,55,1,0,0,40,167.64,Orthodox,172.72,135,2,1
684,Angela Hill,,-150,2,4,0,0.5,2,1,209,114,0.54,0,121,216,0,1,0,33,160.02,Orthodox,162.56,115,0,0
685,Alan Jouban,,-250,6,4,0,0.0,0,0,141,78,0.55,2,78,141,0,1,0,36,182.88,Southpaw,185.42,170,3,0
686,Marcin Prachnio,,-220,0,0,0,0.0,0,0,24,15,0.62,0,36,45,0,0,0,29,190.5,Orthodox,187.96,205,0,0
687,Russell Doane,,180,3,4,0,1.0,1,1,8,2,0.25,0,15,30,0,1,0,31,170.18,Orthodox,177.8,135,1,1
688,Alex Perez,,120,1,0,0,0.55,9,5,82,29,0.35,0,67,123,0,1,0,25,167.64,Orthodox,165.1,135,0,1
689,Manny Bermudez,,-175,0,0,0,0.2,5,1,28,12,0.42,0,27,43,3,4,2,23,177.8,Orthodox,180.34,135,0,0
690,Yancy Medeiros,15.0,-120,6,5,0,0.0,0,0,79,25,0.31,0,26,80,0,0,0,30,177.8,Orthodox,190.5,155,2,3
691,Marcin Tybura,9.0,-110,3,2,0,0.5,2,1,56,37,0.66,0,83,104,1,8,1,32,190.5,Orthodox,198.12,249,2,0
692,Francisco Trinaldo,14.0,175,12,4,0,1.0,3,3,90,26,0.28,0,27,91,1,2,0,39,175.26,Southpaw,177.8,155,2,2
693,Curtis Millender,,130,0,0,0,0.0,0,0,106,47,0.44,2,47,106,0,0,0,30,187.96,Orthodox,193.04,170,0,0
694,Brandon Davis,,-150,0,1,0,0.0,1,0,285,114,0.4,0,119,291,0,1,0,27,177.8,Orthodox,182.88,135,0,0
695,Thibault Gouti,,313,1,3,0,0.8,5,4,66,28,0.42,0,30,68,1,2,0,30,177.8,Orthodox,182.88,155,1,0
696,Diego Ferreira,,155,3,2,0,0.0,0,0,60,29,0.48,1,29,60,0,2,0,33,175.26,Orthodox,187.96,155,1,1
697,Brian Camozzi,,175,0,2,0,0.0,0,0,29,7,0.24,0,9,32,0,0,0,26,187.96,Orthodox,198.12,170,0,0
698,Lucie Pudilova,,-150,1,1,0,0.0,0,0,134,75,0.55,2,107,171,0,2,1,23,172.72,Orthodox,170.18,125,0,0
699,Alex Morono,,-360,2,2,0,0.0,0,0,19,7,0.36,1,7,19,1,0,0,27,180.34,Orthodox,182.88,170,0,0
700,Tim Williams,,280,0,0,0,0.0,0,0,18,8,0.44,0,8,18,0,0,0,31,187.96,Orthodox,193.04,185,0,0
701,Luke Rockhold,2.0,-185,6,2,0,0.0,0,0,119,45,0.37,0,45,119,0,0,0,33,190.5,Southpaw,195.58,185,3,3
702,Curtis Blaydes,9.0,-190,3,2,0,0.71,14,10,105,56,0.53,0,126,184,0,10,0,26,193.04,Orthodox,203.2,265,1,0
703,Cyril Asker,,235,2,2,0,0.0,0,0,11,3,0.27,0,3,11,0,0,0,32,182.88,Orthodox,187.96,247,1,1
704,Saparbeg Safarov,,250,0,1,0,0.4,5,2,22,8,0.36,0,10,24,0,1,0,31,185.42,Orthodox,198.12,205,0,0
705,Dong Hyun Ma,,-135,2,2,0,0.0,0,0,153,67,0.43,0,68,154,0,0,0,29,180.34,Orthodox,177.8,155,1,0
706,Israel Adesanya,,-365,0,0,0,0.0,0,0,75,52,0.69,1,70,94,0,0,0,28,193.04,Switch,203.2,185,0,0
707,Jeremy Kennedy,,170,3,0,0,0.0,3,0,25,8,0.32,0,11,29,0,0,0,25,180.34,Orthodox,180.34,145,0,0
708,Ben Nguyen,8.0,-110,4,1,0,0.0,0,0,65,21,0.32,0,37,82,0,0,0,29,165.1,Switch,165.1,125,1,2
709,Mizuto Hirota,,140,1,4,0,0.0,1,0,213,77,0.36,0,77,213,0,0,0,36,170.18,Orthodox,170.18,155,0,0
710,Jose Quinonez,,-155,3,1,0,0.28,7,2,98,49,0.5,0,54,103,0,1,0,27,172.72,Orthodox,175.26,135,0,1
711,Daichi Abe,,-160,1,0,0,0.0,1,0,171,63,0.36,0,65,176,0,0,0,26,180.34,Orthodox,180.34,170,0,0
712,Derek Brunson,8.0,-140,9,3,0,0.0,0,0,34,8,0.23,0,8,34,0,0,0,34,185.42,Southpaw,195.58,185,6,1
713,Andre Fili,,130,5,4,0,0.33,12,4,229,80,0.34,0,93,242,0,1,0,27,180.34,Orthodox,187.96,145,2,0
714,Gregor Gillespie,,-550,3,0,0,0.5,2,1,55,34,0.61,0,42,63,0,7,0,31,170.18,Orthodox,180.34,155,1,1
715,Frank Camacho,,120,1,0,0,1.0,3,3,223,106,0.47,0,148,269,0,3,1,28,177.8,Orthodox,185.42,170,0,0
716,Bobby Green,,-175,4,4,0,0.2,5,1,194,110,0.56,0,134,220,0,2,1,31,177.8,Orthodox,180.34,155,1,1
717,Godofredo Pepey,,425,5,5,0,0.0,0,0,17,5,0.29,0,5,17,0,0,0,30,170.18,Orthodox,185.42,145,1,3
718,Mara Romero Borella,9.0,165,1,0,0,0.33,3,1,211,79,0.37,0,80,214,0,0,0,31,167.64,Orthodox,175.26,125,0,1
719,Juliana Lima,,135,3,3,0,0.5,2,1,37,18,0.48,0,34,56,0,1,0,35,165.1,Orthodox,165.1,115,0,0
720,Ji Yeon Kim,,140,0,1,0,0.0,0,0,215,68,0.31,0,68,216,0,0,0,28,170.18,Orthodox,182.88,125,0,0
721,Joaquim Silva,,-130,3,0,0,0.0,0,0,100,45,0.45,0,54,109,0,0,0,28,172.72,Orthodox,175.26,155,1,0
722,George Sullivan,,305,3,2,0,0.16,6,1,61,21,0.34,0,42,88,0,0,0,36,182.88,Orthodox,185.42,170,1,0
723,Cory Sandhagen,,-200,0,0,0,1.0,1,1,147,80,0.54,1,108,179,0,1,1,25,180.34,Switch,177.8,135,0,0
724,Francis Ngannou,1.0,-170,6,0,0,0.0,1,0,113,21,0.18,0,33,126,1,0,0,31,193.04,Orthodox,210.82,250,4,1
725,Volkan Oezdemir,2.0,285,3,0,0,0.0,0,0,82,38,0.46,0,42,86,0,0,0,28,187.96,Orthodox,190.5,205,2,0
726,Shane Burgos,,-230,3,0,0,0.0,0,0,186,89,0.47,0,91,188,0,0,0,26,180.34,Orthodox,190.5,145,1,0
727,Francimar Barroso,,135,4,4,0,0.0,0,0,128,74,0.57,0,74,128,0,0,0,37,185.42,Orthodox,190.5,205,0,0
728,Rob Font,14.0,125,4,2,0,0.33,3,1,132,41,0.31,2,48,139,0,0,0,30,172.72,Orthodox,180.34,135,3,1
729,Brandon Davis,,-140,0,0,0,1.0,1,1,112,38,0.33,0,59,133,0,0,0,27,177.8,Orthodox,182.88,135,0,0
730,Abdul Razak Alhassan,,-195,2,1,0,0.0,0,0,33,13,0.39,1,20,42,0,0,0,32,177.8,Orthodox,185.42,170,2,0
731,Alexandre Pantoja,11.0,115,2,0,0,1.0,1,1,49,19,0.38,0,49,79,2,4,2,27,165.1,Orthodox,170.18,125,0,1
732,Julio Arce,,-140,0,0,0,0.0,0,0,201,72,0.35,0,87,216,0,0,0,28,170.18,Southpaw,177.8,145,0,0
733,Enrique Barzola,,-290,3,1,0,0.5,10,5,122,55,0.45,0,73,143,0,0,0,28,170.18,Switch,177.8,145,0,0
734,Gleison Tibau,,245,16,10,0,0.0,0,0,4,2,0.5,0,2,4,0,0,0,34,177.8,Southpaw,180.34,155,1,4
735,Dooho Choi,13.0,-165,3,1,0,0.0,0,0,79,44,0.55,0,45,80,0,0,0,26,177.8,Orthodox,177.8,145,3,0
736,Jessica-Rose Clark,10.0,100,1,0,0,0.66,3,2,98,55,0.56,0,78,122,1,4,1,30,165.1,Orthodox,162.56,125,0,0
737,Emil Meek,,525,1,0,0,0.0,0,0,67,30,0.44,0,86,131,2,0,0,29,180.34,Switch,187.96,170,0,0
738,Michael Johnson,,-210,9,8,0,0.0,0,0,98,45,0.45,0,46,99,0,0,0,31,177.8,Southpaw,185.42,145,4,0
739,Alex White,,158,3,3,0,1.0,1,1,127,56,0.44,0,97,175,0,0,0,29,182.88,Southpaw,180.34,155,2,0
740,Irene Aldana,,-135,0,2,0,0.5,2,1,171,70,0.4,0,148,258,0,6,3,29,175.26,Orthodox,172.72,135,0,0
741,Guido Cannetti,,245,1,1,0,0.5,2,1,39,19,0.48,0,22,42,0,0,0,38,167.64,Southpaw,172.72,135,0,0
742,Jessica Eye,,-135,1,6,0,0.75,4,3,49,25,0.51,0,53,86,6,3,0,31,167.64,Orthodox,167.64,125,0,0
743,JJ Aldrich,,-130,1,1,0,0.2,5,1,150,54,0.36,0,67,164,0,1,0,25,165.1,Southpaw,170.18,125,0,0
744,Mike Santiago,,-190,0,1,0,1.0,3,3,79,51,0.64,0,95,127,2,3,1,28,177.8,Orthodox,175.26,145,0,0
745,Edson Barboza,4.0,330,13,4,0,0.0,0,0,76,25,0.32,0,25,77,0,0,0,31,180.34,Orthodox,190.5,155,6,0
746,Marc Diakiese,,-190,3,0,0,0.0,5,0,69,24,0.34,0,41,87,0,0,1,24,177.8,Orthodox,185.42,155,2,0
747,Carla Esparza,9.0,180,2,2,0,0.22,9,2,138,48,0.34,0,62,153,1,0,1,30,154.94,Orthodox,160.02,115,0,1
748,Neil Magny,12.0,110,12,5,0,0.66,9,6,114,32,0.28,0,64,150,0,1,0,30,190.5,Orthodox,203.2,170,4,1
749,Rick Glenn,,155,2,1,0,0.0,4,0,83,14,0.16,0,29,102,0,0,0,28,182.88,Southpaw,177.8,145,0,0
750,Mark De La Rosa,,165,0,0,0,0.0,0,0,4,2,0.5,0,4,6,0,0,0,23,167.64,Orthodox,165.1,135,0,0
751,Rafael Dos Anjos,4.0,-125,16,7,0,0.28,7,2,291,172,0.59,0,219,343,0,1,0,33,172.72,Southpaw,177.8,170,4,3
752,Josh Emmett,,245,3,1,0,0.0,0,0,38,10,0.26,1,10,38,0,0,0,32,167.64,Orthodox,177.8,145,0,0
753,Mike Perry,,135,4,1,0,1.0,1,1,136,51,0.37,0,51,136,0,0,0,26,177.8,Orthodox,180.34,170,4,0
754,Misha Cirkunov,7.0,-145,4,1,0,0.0,0,0,43,21,0.48,0,23,46,0,0,0,30,190.5,Orthodox,195.58,205,1,3
755,Jan Blachowicz,15.0,165,3,4,0,0.8,5,4,127,50,0.39,1,65,143,0,2,0,34,187.96,Orthodox,198.12,205,1,1
756,Darren Stewart,,280,0,3,0,0.66,6,4,58,33,0.56,0,37,66,0,2,0,26,182.88,Orthodox,187.96,185,0,0
757,Galore Bofando,,125,1,0,0,0.0,0,0,26,13,0.5,1,13,26,0,0,0,35,180.34,Switch,182.88,170,1,0
758,Danny Roberts,,135,3,1,0,0.0,0,0,4,1,0.25,0,1,4,0,0,0,30,185.42,Southpaw,187.96,170,1,1
759,Abel Trujillo,,-145,6,4,0,0.16,6,1,91,29,0.31,0,30,93,0,0,0,34,172.72,Orthodox,177.8,155,3,1
760,Oluwale Bamgbose,,140,1,3,0,0.0,1,0,17,10,0.58,0,10,19,0,0,0,30,180.34,Switch,198.12,185,1,0
761,Erick Silva,,140,7,7,0,0.0,3,0,48,13,0.27,0,16,51,0,0,0,33,182.88,Orthodox,187.96,170,2,5
762,Kelvin Gastelum,9.0,-285,8,4,0,0.0,0,0,27,14,0.51,1,14,27,0,0,0,26,175.26,Southpaw,180.34,185,2,2
763,Alex Caceres,,-140,8,9,0,0.0,0,0,123,49,0.39,0,49,124,0,0,0,29,177.8,Southpaw,185.42,145,0,2
764,Alex Garcia,,180,4,3,0,0.42,7,3,24,6,0.25,0,21,39,1,3,0,30,175.26,Orthodox,182.88,170,2,0
765,Sheymon Moraes,,400,0,0,0,0.0,0,0,31,18,0.58,0,23,38,0,1,0,27,172.72,Orthodox,182.88,145,0,0
766,Bharat Kandare,,140,0,0,0,0.0,1,0,30,3,0.1,0,3,30,0,0,0,30,170.18,Orthodox,182.88,135,0,0
767,Shamil Abdurakhimov,,-125,2,2,0,0.0,0,0,10,6,0.6,1,6,10,0,0,0,36,190.5,Orthodox,193.04,235,0,0
768,Rolando Dy,,-150,0,2,0,0.0,1,0,99,26,0.26,1,35,109,0,1,1,27,172.72,Orthodox,175.26,145,0,0
769,Hu Yaozong,,210,0,0,0,0.0,0,0,18,8,0.44,0,11,22,1,0,0,22,190.5,Orthodox,182.88,205,0,0
770,Marcin Tybura,8.0,250,3,1,0,1.0,1,1,257,127,0.49,0,137,269,0,0,0,32,190.5,Orthodox,198.12,249,2,0
771,Jessica-Rose Clark,,110,0,0,0,0.66,3,2,174,101,0.58,0,108,181,1,3,1,29,165.1,Orthodox,162.56,125,0,0
772,Belal Muhammad,,175,3,2,0,0.2,5,1,221,88,0.39,0,90,224,0,1,0,29,180.34,Orthodox,182.88,170,1,0
773,Bojan Velickovic,,120,2,3,0,1.0,1,1,48,24,0.5,0,113,163,1,3,2,28,182.88,Southpaw,193.04,170,1,0
774,Daniel Kelly,,255,6,2,0,0.28,7,2,120,42,0.35,0,54,133,1,1,0,40,182.88,Southpaw,177.8,185,1,1
775,Shane Young,,470,0,0,0,1.0,1,1,81,18,0.22,0,20,83,0,1,0,24,172.72,Orthodox,182.88,145,0,0
776,Ashkan Mokhtarian,,245,0,1,0,0.0,3,0,101,42,0.41,0,43,102,0,0,0,32,167.64,Southpaw,170.18,125,0,0
777,Will Brooks,,-430,1,2,0,0.5,4,2,78,49,0.62,0,49,78,1,0,0,31,177.8,Orthodox,182.88,155,0,0
778,Tai Tuivasa,,-175,0,0,0,0.0,2,0,36,22,0.61,1,22,36,0,0,0,24,187.96,Southpaw,190.5,264,0,0
779,Frank Camacho,,-125,0,0,0,0.2,5,1,299,154,0.51,0,212,360,0,1,1,28,177.8,Orthodox,185.42,170,0,0
780,Nadia Kassem,,-200,0,0,0,0.0,1,0,105,52,0.49,0,134,204,6,1,2,22,165.1,Southpaw,167.64,125,0,0
781,Eric Shelton,,-330,0,2,0,0.71,7,5,116,86,0.74,0,184,225,0,4,0,26,167.64,Orthodox,172.72,125,0,0
782,Adam Wieczorek,,-175,0,0,0,0.0,1,0,95,42,0.44,0,73,129,0,1,0,25,195.58,Orthodox,205.74,250,0,0
783,Anthony Pettis,13.0,-110,7,5,0,1.0,1,1,54,34,0.62,0,46,66,4,2,2,30,177.8,Orthodox,182.88,170,2,3
784,Diego Sanchez,,290,16,10,0,0.0,3,0,20,12,0.6,0,13,21,0,0,0,35,177.8,Southpaw,182.88,170,5,0
785,Andrei Arlovski,12.0,260,14,9,0,0.0,1,0,203,92,0.45,0,106,217,0,0,0,38,190.5,Orthodox,195.58,240,9,2
786,Cezar Ferreira,,-265,7,4,0,0.5,4,2,81,47,0.58,0,96,135,0,1,0,32,185.42,Southpaw,198.12,185,0,2
787,Matthew Lopez,13.0,310,2,1,0,0.25,4,1,93,34,0.36,0,36,95,0,0,0,30,170.18,Southpaw,175.26,135,1,0
788,Clay Guida,,-125,13,11,0,0.0,0,0,40,24,0.6,1,31,48,0,0,0,35,170.18,Orthodox,177.8,155,1,4
789,Marlon Moraes,9.0,105,0,1,0,0.5,2,1,131,45,0.34,0,45,131,1,0,0,29,167.64,Orthodox,170.18,135,0,0
790,Viviane Pereira,,243,2,0,0,0.0,0,0,23,13,0.56,0,69,104,1,0,0,24,154.94,Orthodox,160.02,115,0,0
791,Michel Quinones,,165,0,1,0,0.0,0,0,161,55,0.34,0,55,161,0,0,0,32,177.8,Orthodox,185.42,155,0,0
792,Nina Ansaroff,,150,1,2,0,0.0,1,0,309,143,0.46,0,146,312,0,0,0,31,165.1,Orthodox,162.56,115,0,1
793,Sean Strickland,,-290,5,2,0,1.0,3,3,254,78,0.3,0,109,288,1,3,0,26,185.42,Orthodox,193.04,170,1,1
794,Marcel Fortuna,,-255,1,1,0,0.11,9,1,140,59,0.42,0,65,146,1,3,0,32,185.42,Orthodox,187.96,205,1,0
795,Karl Roberson,,-255,0,0,0,1.0,1,1,23,17,0.73,0,21,29,2,1,0,27,185.42,Southpaw,187.96,205,0,0
796,Lyoto Machida,,135,14,7,0,0.0,0,0,10,3,0.3,0,3,10,0,0,0,39,185.42,Southpaw,187.96,185,6,1
797,Colby Covington,7.0,100,7,1,0,0.0,0,0,317,88,0.27,0,121,351,0,0,0,29,180.34,Orthodox,182.88,170,2,2
798,Rob Font,13.0,-175,4,1,0,0.0,1,0,68,30,0.44,0,30,68,0,0,0,30,172.72,Orthodox,180.34,135,3,1
799,Jim Miller,,180,17,10,0,0.2,5,1,80,34,0.42,0,61,109,0,0,0,34,172.72,Southpaw,180.34,155,3,6
800,Jack Hermansson,,-110,3,1,0,0.0,2,0,28,5,0.17,0,5,28,0,0,0,29,185.42,Orthodox,195.58,185,2,0
801,Marlon Vera,,385,4,2,0,0.0,0,0,117,49,0.41,0,50,118,0,0,0,24,172.72,Switch,177.8,135,1,2
802,Niko Price,,110,2,1,0,0.0,1,0,99,25,0.25,0,26,100,0,0,0,28,182.88,Orthodox,193.04,170,1,1
803,Jack Marshman,,330,2,1,0,0.0,0,0,15,1,0.6,0,4,18,0,0,0,27,182.88,Orthodox,185.42,185,1,0
804,Jared Gordon,,-155,1,0,0,0.28,7,2,210,101,0.48,0,163,285,0,4,0,29,175.26,Orthodox,172.72,155,1,0
805,Max Griffin,,190,1,1,0,0.0,1,0,133,51,0.38,2,61,144,0,0,0,31,180.34,Orthodox,193.04,170,1,0
806,Jarred Brooks,,-145,1,0,0,0.63,11,7,52,30,0.57,0,82,112,0,0,0,24,160.02,Switch,157.48,125,0,0
807,Christian Colombo,,225,0,2,0,0.0,0,0,8,2,0.25,0,4,10,0,0,0,37,195.58,Orthodox,203.2,265,0,0
808,Darren Till,,130,3,1,0,0.0,0,0,55,24,0.43,1,24,55,0,0,0,24,182.88,Southpaw,187.96,170,1,0
809,Jodie Esquibel,,450,0,0,0,0.0,1,0,175,65,0.37,0,66,176,0,0,0,31,154.94,Orthodox,162.56,115,0,0
810,Devin Clark,,-150,2,1,0,0.0,2,0,43,15,0.34,0,31,60,0,0,0,27,182.88,Orthodox,190.5,205,0,0
811,Jonathan Wilson,,180,1,2,0,0.0,0,0,60,17,0.28,0,17,60,0,0,0,30,187.96,Southpaw,190.5,205,1,0
812,Nasrat Haqparast,,295,0,0,0,1.0,1,1,75,27,0.36,1,43,94,0,1,0,22,177.8,Southpaw,182.88,155,0,0
813,Brian Kelleher,,-105,1,1,0,1.0,1,1,147,79,0.53,1,116,194,1,3,1,31,167.64,Switch,167.64,135,0,1
814,Ramazan Emeev,,-150,0,0,0,0.11,9,1,71,38,0.53,0,51,84,0,0,0,30,177.8,Southpaw,193.04,170,0,0
815,Andre Fili,,-170,4,4,0,0.83,6,5,145,55,0.37,1,76,166,0,3,0,27,180.34,Orthodox,187.96,145,2,0
816,Warlley Alves,,-300,4,2,0,0.28,7,2,95,38,0.4,0,55,113,0,0,0,26,180.34,Orthodox,182.88,170,0,3
817,Aspen Ladd,,-240,0,0,0,1.0,1,1,60,26,0.43,0,45,84,0,2,0,22,167.64,Orthodox,167.64,135,0,0
818,Josh Emmett,,-240,2,1,0,0.5,2,1,211,67,0.31,4,78,231,0,1,0,32,167.64,Orthodox,177.8,145,0,0
819,Yushin Okami,,345,13,5,0,0.0,1,0,0,0,0.0,0,0,0,1,0,0,36,187.96,Southpaw,190.5,170,4,0
820,Jessica Andrade,4.0,245,7,4,0,0.57,7,4,241,141,0.58,0,242,355,0,5,0,25,154.94,Orthodox,157.48,115,1,2
