,fighter,rank,odds,wins,losses,draw,td_pct,td_attempted,td_landed,sig_str_attempted,sig_str_landed,sig_str_pct,kd,tot_str_landed,tot_str_attempted,sub_attempts,pass,rev,age,Height_cms,Stance,Reach_cms,Weight_lbs,win_by_KO/TKO,win_by_Submission
1675,Jake Ellenberger,7.0,145,8,4,0,1.0,1,1,24,10,0.41,0,12,27,0,0,0,29,175.26,Orthodox,180.34,170,4,0
1676,Ricardo Lamas,4.0,155,5,1,0,0.0,0,0,25,14,0.56,1,16,27,1,1,1,32,172.72,Orthodox,180.34,145,2,1
1677,Augusto Montano,,-255,0,0,0,0.0,0,0,52,30,0.57,0,32,54,0,0,0,30,185.42,Orthodox,185.42,170,0,0
1678,Edgar Garcia,,-160,0,2,0,1.0,2,2,18,12,0.66,0,15,22,0,1,0,30,177.8,Orthodox,180.34,170,0,0
1679,Yair Rodriguez,,-230,0,0,0,0.33,6,2,83,34,0.4,0,41,92,5,3,0,22,180.34,Orthodox,180.34,145,0,0
1680,Alejandro Perez,,215,0,0,0,0.5,2,1,130,38,0.29,0,43,135,1,1,0,25,167.64,Orthodox,170.18,135,0,0
1681,Jessica Eye,6.0,-295,0,2,0,0.0,0,0,185,80,0.43,0,84,189,0,0,0,28,167.64,Orthodox,167.64,125,0,0
1682,Henry Briones,,-135,0,0,0,0.0,0,0,63,32,0.5,1,52,86,1,1,0,34,172.72,Orthodox,175.26,135,0,0
1683,Marco Beltran,,205,0,0,0,0.25,4,1,62,31,0.5,0,70,104,0,2,1,28,172.72,Orthodox,175.26,125,0,0
1684,Jose Aldo,0.0,-200,6,0,0,0.0,0,0,269,102,0.37,1,122,289,0,2,0,28,170.18,Orthodox,177.8,145,2,0
1685,Glover Teixeira,4.0,-210,5,1,0,0.0,0,0,46,9,0.19,0,14,51,0,0,1,34,187.96,Orthodox,193.04,205,1,2
1686,Fabio Maldonado,15.0,-130,4,4,0,0.0,0,0,46,28,0.6,0,74,107,0,0,0,34,185.42,Orthodox,190.5,205,1,0
1687,Darren Elkins,13.0,-220,7,3,0,0.7,14,1,154,47,0.3,0,133,251,0,0,0,30,177.8,Orthodox,180.34,145,2,0
1688,Diego Ferreira,,-245,2,0,0,0.0,1,0,85,21,0.24,0,24,90,0,0,0,29,175.26,Orthodox,187.96,155,1,1
1689,Yan Cabral,,-700,1,1,0,0.4,5,2,24,11,0.45,0,24,38,1,3,0,31,180.34,Orthodox,185.42,155,0,0
1690,Scott Jorgensen,15.0,195,4,5,0,0.0,0,0,19,6,0.31,1,7,20,0,0,0,32,165.1,Orthodox,167.64,135,1,1
1691,Felipe Arantes,,150,3,3,0,0.6,5,3,63,29,0.46,0,43,78,1,3,2,26,172.72,Orthodox,185.42,135,1,0
1692,Gilbert Burns,,-405,1,0,0,1.0,1,1,13,7,0.53,0,18,26,2,3,0,28,177.8,Orthodox,180.34,155,0,0
1693,Fabricio Camoes,,-105,1,4,0,0.0,0,0,8,1,0.12,0,1,8,0,0,0,35,177.8,Orthodox,185.42,155,0,1
1694,Demetrious Johnson,0.0,-1450,8,2,0,1.0,1,1,43,27,0.62,0,47,66,2,4,0,28,160.02,Orthodox,167.64,125,1,1
1695,Donald Cerrone,5.0,-135,11,3,0,0.0,2,0,166,88,0.53,1,101,182,0,1,0,31,185.42,Orthodox,185.42,155,4,4
1696,Dustin Poirier,5.0,240,8,2,0,0.0,0,0,19,10,0.52,0,10,19,0,0,0,25,175.26,Southpaw,182.88,155,2,3
1697,Tim Kennedy,6.0,-133,3,0,0,0.0,6,0,86,30,0.34,0,32,88,1,0,0,35,180.34,Orthodox,187.96,185,1,0
1698,Cat Zingano,1.0,-215,1,0,0,1.0,3,3,60,40,0.66,0,93,116,3,5,0,32,167.64,Southpaw,172.72,145,1,0
1699,Dominick Cruz,10.0,-560,2,0,0,1.0,2,2,35,26,0.74,0,26,35,0,1,0,29,172.72,Orthodox,172.72,135,0,0
1700,Jorge Masvidal,12.0,-320,4,1,0,0.5,4,2,157,69,0.43,1,85,176,0,2,1,29,180.34,Orthodox,187.96,170,0,1
1701,Patrick Cote,,340,7,8,0,0.0,8,0,123,53,0.43,0,55,125,0,0,0,34,180.34,Orthodox,180.34,170,2,0
1702,John Howard,,-240,6,4,0,0.5,4,2,66,42,0.63,0,97,128,0,2,0,31,170.18,Orthodox,180.34,170,2,0
1703,Jon Tuck,,220,2,1,0,0.0,0,0,80,30,0.37,0,68,125,2,0,0,30,180.34,Orthodox,185.42,155,1,0
1704,Manvel Gamburyan,,145,4,7,0,0.33,6,2,52,11,0.21,0,20,63,1,0,0,33,165.1,Orthodox,170.18,135,0,2
1705,Mark Hunt,6.0,-120,4,3,0,0.0,0,0,91,32,0.35,1,32,91,0,0,0,40,177.8,Orthodox,182.88,265,3,0
1706,Myles Jury,9.0,-605,5,0,0,0.0,1,0,23,10,0.43,1,10,23,0,0,0,25,177.8,Orthodox,185.42,145,1,1
1707,Yoshihiro Akiyama,,-155,1,4,0,0.4,5,2,119,57,0.47,0,94,165,0,3,0,39,177.8,Orthodox,185.42,170,0,0
1708,Miesha Tate,2.0,-310,1,2,0,0.25,4,1,116,55,0.47,0,88,150,0,0,0,28,167.64,Orthodox,165.1,135,0,0
1709,Kiichi Kunimoto,,-235,2,0,0,0.1,10,1,92,36,0.39,0,62,128,0,1,0,33,177.8,Orthodox,180.34,170,0,1
1710,Kyoji Horiguchi,14.0,-660,2,0,0,0.0,0,0,43,31,0.72,0,49,62,0,1,0,23,165.1,Orthodox,167.64,125,1,0
1711,Alex Caceres,10.0,-295,5,5,0,0.0,0,0,78,24,0.3,0,33,87,0,0,1,26,177.8,Southpaw,185.42,145,0,2
1712,Katsunori Kikuno,,-145,1,1,0,1.0,1,1,78,32,0.41,0,33,79,1,0,0,32,172.72,Orthodox,167.64,145,0,0
1713,Hyun Gyu Lim,,-660,2,1,0,0.0,0,0,13,10,0.76,1,15,18,0,0,0,29,190.5,Orthodox,195.58,170,2,0
1714,Michinori Tanaka,,-150,1,0,0,0.33,9,3,61,22,0.36,0,39,81,0,4,4,23,165.1,Orthodox,170.18,135,0,0
1715,Kazuki Tokudome,,-130,1,2,0,0.25,4,1,29,12,0.41,0,13,30,0,1,0,27,180.34,Southpaw,185.42,155,0,0
1716,Maximo Blanco,,-135,2,3,0,0.23,13,3,240,132,0.55,0,137,246,0,1,0,30,172.72,Orthodox,180.34,145,0,0
1717,Antonio Silva,4.0,-430,2,3,0,0.0,0,0,13,6,0.46,0,6,13,0,0,0,34,193.04,Orthodox,203.2,264,2,0
1718,Gleison Tibau,,-235,14,8,0,0.45,11,5,74,30,0.4,0,41,89,0,0,0,30,177.8,Southpaw,180.34,155,1,4
1719,Leonardo Santos,,-210,1,1,0,0.5,4,2,98,36,0.36,0,66,132,0,6,0,34,182.88,Orthodox,190.5,155,0,1
1720,Iuri Alcantara,7.0,-315,5,3,0,0.5,4,2,52,27,0.51,0,59,88,0,3,0,34,175.26,Southpaw,180.34,135,2,0
1721,Jessica Andrade,10.0,-110,2,1,0,1.0,1,1,24,19,0.79,0,44,52,2,6,0,22,154.94,Orthodox,157.48,115,0,0
1722,Godofredo Pepey,,-130,2,3,0,0.0,0,0,20,8,0.4,0,9,21,2,0,1,27,170.18,Orthodox,185.42,145,1,0
1723,Igor Araujo,,-130,2,0,0,0.28,7,2,20,8,0.4,0,8,20,0,0,0,33,185.42,Orthodox,195.58,170,0,0
1724,Francisco Trinaldo,,-185,4,3,0,0.0,2,0,54,36,0.66,0,67,86,0,1,1,36,175.26,Southpaw,177.8,155,1,2
1725,Paulo Thiago,,215,5,7,0,0.0,7,0,111,36,0.32,0,46,123,0,0,1,33,180.34,Orthodox,185.42,170,1,1
1726,Rani Yahya,,115,4,3,0,0.5,6,3,28,13,0.46,0,16,31,2,3,0,30,167.64,Orthodox,170.18,135,0,1
1727,TJ Dillashaw,0.0,-1100,6,2,0,0.66,3,2,454,151,0.33,1,156,461,0,1,0,28,167.64,Orthodox,170.18,125,3,1
1728,Tony Ferguson,,-265,5,1,0,0.0,0,0,80,23,0.28,0,71,130,1,0,1,30,180.34,Orthodox,193.04,155,2,1
1729,Bethe Correia,10.0,-145,2,0,0,0.0,0,0,103,68,0.66,0,97,132,0,0,0,31,165.1,Orthodox,162.56,135,0,0
1730,Ramsey Nijem,,170,5,3,0,0.5,4,2,58,18,0.31,0,27,67,0,1,0,26,180.34,Orthodox,190.5,155,2,0
1731,Yancy Medeiros,,-115,0,3,0,0.0,0,0,55,29,0.52,0,36,62,2,0,0,26,177.8,Orthodox,190.5,155,0,0
1732,Lorenz Larkin,,145,1,3,0,0.0,0,0,40,20,0.5,0,32,53,0,0,0,27,180.34,Orthodox,182.88,170,0,0
1733,Ruan Potts,,205,0,1,0,0.0,3,0,29,10,0.34,0,24,45,0,0,0,36,187.96,Orthodox,190.5,247,0,0
1734,Chris Wade,,-155,0,0,0,1.0,1,1,1,0,0.0,0,5,6,1,1,0,26,177.8,Orthodox,177.8,155,0,0
1735,Benson Henderson,1.0,-510,9,1,0,0.0,1,0,27,10,0.37,0,10,27,0,0,0,30,175.26,Southpaw,177.8,170,0,1
1736,Mike Pyle,13.0,245,9,4,0,0.0,2,0,8,2,0.25,0,2,8,0,0,0,38,182.88,Orthodox,187.96,170,4,2
1737,Francis Carmont,12.0,-210,6,2,0,0.0,1,0,51,18,0.35,0,18,51,0,0,0,32,190.5,Orthodox,198.12,205,0,2
1738,Max Holloway,,-950,5,3,0,0.0,0,0,204,124,0.6,0,137,219,0,4,0,22,180.34,Orthodox,175.26,155,2,1
1739,James Vick,,-125,1,0,0,0.0,1,0,221,77,0.34,1,83,227,0,0,1,27,190.5,Orthodox,193.04,155,0,1
1740,Chas Skelly,,145,0,1,0,1.0,1,1,11,2,0.18,0,3,12,1,4,0,29,180.34,Orthodox,182.88,145,0,0
1741,Neil Magny,,135,4,2,0,0.5,6,3,79,39,0.49,0,130,175,0,2,0,27,190.5,Orthodox,203.2,170,1,0
1742,Beneil Dariush,,130,1,1,0,0.66,3,2,61,26,0.42,0,30,65,1,2,0,25,177.8,Southpaw,182.88,155,0,1
1743,Aaron Phillips,,145,0,1,0,0.0,1,0,54,38,0.7,0,230,279,0,0,0,25,175.26,Southpaw,177.8,135,0,0
1744,Ben Saunders,,-385,4,3,0,0.0,0,0,6,4,0.66,0,6,11,2,0,0,31,187.96,Orthodox,195.58,170,2,1
1745,Wilson Reis,,-335,1,1,0,0.64,14,9,67,22,0.32,0,70,138,1,9,0,29,162.56,Southpaw,165.1,125,0,0
1746,Michael Bisping,8.0,-235,14,6,0,0.0,0,0,270,92,0.34,1,92,270,0,0,0,35,185.42,Orthodox,190.5,185,8,0
1747,Tyron Woodley,4.0,-210,3,2,0,0.0,0,0,15,13,0.86,1,13,15,0,0,0,32,175.26,Orthodox,187.96,170,3,0
1748,Sai Wang,,175,0,1,0,0.0,2,0,124,64,0.51,0,111,178,0,0,0,28,182.88,Southpaw,182.88,170,0,0
1749,Alberto Mina,,-225,0,0,0,0.0,2,0,58,34,0.58,1,38,62,0,1,1,32,182.88,Orthodox,195.58,170,0,0
1750,Yao Zhikui,,200,0,0,0,0.0,0,0,67,27,0.4,0,107,152,0,0,2,23,165.1,Orthodox,162.56,125,0,0
1751,Elizabeth Phillips,,130,0,1,0,0.0,0,0,54,25,0.46,0,51,83,0,1,2,28,167.64,Orthodox,165.1,135,0,0
1752,Ryan Bader,8.0,-185,10,4,0,0.42,21,9,72,24,0.33,0,77,137,1,5,0,31,187.96,Orthodox,187.96,205,3,1
1753,Gray Maynard,12.0,150,9,5,0,0.5,4,2,47,15,0.31,0,25,58,0,0,0,35,175.26,Orthodox,177.8,155,1,0
1754,Tim Boetsch,14.0,285,8,6,0,0.2,5,1,28,14,0.5,2,40,56,0,0,0,33,182.88,Orthodox,187.96,185,3,0
1755,Seth Baczynski,,-155,5,4,0,0.5,2,1,65,25,0.38,0,27,68,0,0,0,32,190.5,Orthodox,187.96,170,1,2
1756,Shawn Jordan,,-200,3,3,0,0.75,4,3,54,32,0.59,0,77,112,0,4,0,29,182.88,Southpaw,190.5,260,3,0
1757,Thiago Tavares,,-135,8,6,0,0.66,3,2,31,18,0.58,0,45,63,1,2,0,29,170.18,Orthodox,172.72,145,1,3
1758,Jussier Formiga,6.0,290,2,2,0,0.5,4,2,28,11,0.39,0,51,78,0,3,0,29,165.1,Orthodox,170.18,125,0,1
1759,Sara McMann,4.0,-570,1,1,0,0.55,9,5,80,38,0.47,0,64,112,0,3,0,33,167.64,Orthodox,167.64,135,1,0
1760,Tom Watson,,-125,1,3,0,0.0,4,0,167,85,0.5,0,86,168,0,0,0,32,185.42,Orthodox,185.42,185,1,0
1761,Nolan Ticman,,110,0,0,0,0.0,0,0,53,25,0.47,0,31,59,0,0,0,26,167.64,Orthodox,175.26,125,0,0
1762,Robbie Lawler,1.0,-325,8,4,0,1.0,2,2,200,80,0.4,0,87,207,0,2,0,32,180.34,Southpaw,187.96,170,5,0
1763,Anthony Johnson,5.0,-660,8,4,0,0.0,0,0,17,8,0.47,1,8,17,0,0,0,30,187.96,Orthodox,198.12,205,6,0
1764,Clay Guida,7.0,155,11,8,0,0.0,3,0,79,28,0.35,0,39,95,0,0,0,32,170.18,Orthodox,177.8,155,1,4
1765,Josh Thomson,3.0,-380,3,2,0,0.0,5,0,120,45,0.37,0,45,120,0,0,0,35,177.8,Orthodox,180.34,155,2,0
1766,Daron Cruickshank,,215,5,2,0,0.66,3,2,83,19,0.22,1,23,87,1,1,0,29,172.72,Switch,182.88,155,3,0
1767,Kyle Kingsbury,,205,4,4,0,0.0,1,0,85,22,0.25,0,22,85,0,0,0,32,193.04,Orthodox,193.04,205,1,0
1768,Hernani Perpetuo,,167,0,1,0,0.0,3,0,189,61,0.32,0,63,191,0,0,0,29,182.88,Orthodox,187.96,170,0,0
1769,Andreas Stahl,,135,0,0,0,0.0,1,0,111,41,0.36,0,69,143,0,0,0,26,180.34,Orthodox,185.42,170,0,0
1770,Juliana Lima,,285,0,0,0,0.7,14,1,77,18,0.23,0,38,103,0,1,0,32,165.1,Orthodox,165.1,115,0,0
1771,Steven Siler,,-210,5,3,0,0.0,0,0,92,35,0.38,0,56,119,0,2,1,27,180.34,Orthodox,177.8,145,1,1
1772,Conor McGregor,13.0,-690,2,0,0,1.0,1,1,49,18,0.36,1,37,68,0,1,0,26,175.26,Southpaw,187.96,155,1,0
1773,Gunnar Nelson,13.0,-840,3,0,0,1.0,1,1,24,13,0.54,0,23,34,1,1,0,25,180.34,Switch,182.88,170,0,2
1774,Brad Pickett,10.0,149,4,3,0,0.0,10,0,97,22,0.22,0,29,105,0,0,0,35,167.64,Orthodox,172.72,135,1,1
1775,Norman Parke,,-460,3,1,0,1.0,2,2,83,34,0.4,0,41,91,0,2,0,27,180.34,Southpaw,177.8,155,0,0
1776,Ilir Latifi,,-295,1,1,0,1.0,1,1,31,16,0.51,0,17,32,0,0,0,30,177.8,Orthodox,185.42,205,0,1
1777,Neil Seery,,-155,0,1,0,1.0,2,2,148,60,0.4,1,63,151,0,1,0,34,162.56,Orthodox,162.56,125,0,0
1778,Cathal Pendred,,-130,0,0,0,0.6,5,3,40,11,0.27,0,16,46,1,1,0,26,185.42,Orthodox,190.5,170,0,0
1779,Tor Troeng,,-155,1,1,0,0.2,5,1,45,26,0.57,0,42,63,0,2,0,31,187.96,Orthodox,195.58,185,0,1
1780,Cody Donovan,,115,1,2,0,0.5,2,1,39,21,0.53,1,31,50,2,2,0,33,190.5,Orthodox,187.96,205,1,0
1781,Donald Cerrone,6.0,-240,10,3,0,0.0,2,0,78,37,0.47,1,41,82,0,0,0,31,185.42,Orthodox,185.42,155,3,4
1782,Edson Barboza,13.0,-320,7,2,0,0.0,0,0,17,10,0.58,1,10,17,0,0,0,28,180.34,Orthodox,190.5,155,4,0
1783,Rick Story,,-300,9,6,0,0.75,4,3,39,24,0.61,0,53,70,1,8,0,29,175.26,Southpaw,180.34,170,2,1
1784,Justin Salas,,-135,3,2,0,0.0,4,0,86,35,0.4,0,35,86,0,0,0,32,172.72,Southpaw,177.8,155,1,0
1785,John Lineker,7.0,-345,4,2,0,0.5,4,2,327,133,0.4,1,134,328,0,0,0,24,160.02,Orthodox,170.18,135,3,0
1786,Lucas Martins,,155,2,1,0,0.0,1,0,140,53,0.37,1,53,140,0,0,0,25,182.88,Southpaw,182.88,145,1,1
1787,Gleison Tibau,,-165,13,8,0,0.66,6,4,93,44,0.47,0,87,143,0,2,0,30,177.8,Southpaw,180.34,155,1,4
1788,Jessamyn Duke,14.0,120,1,1,0,0.0,0,0,36,16,0.44,0,16,36,0,0,0,28,180.34,Orthodox,185.42,135,0,0
1789,Hugo Viana,,230,3,1,0,0.0,0,0,46,15,0.32,0,22,54,0,0,0,31,167.64,Orthodox,170.18,135,1,0
1790,Yosdenis Cedeno,,170,0,1,0,0.0,0,0,21,13,0.61,1,27,38,0,1,1,29,172.72,Orthodox,175.26,155,0,0
1791,Claudia Gadelha,,-560,0,0,0,0.83,6,5,164,70,0.42,0,132,228,2,5,0,25,162.56,Orthodox,160.02,115,0,0
1792,Cub Swanson,4.0,-225,5,1,0,0.0,0,0,219,87,0.39,0,103,236,0,0,0,30,172.72,Orthodox,177.8,145,4,0
1793,Cezar Ferreira,,-270,3,1,0,0.5,4,2,61,20,0.32,0,31,72,0,1,0,29,185.42,Southpaw,198.12,185,0,1
1794,Ricardo Lamas,3.0,-270,4,1,0,0.18,11,2,94,33,0.35,0,50,111,1,2,1,32,172.72,Orthodox,180.34,145,2,1
1795,Clint Hester,,140,3,0,0,1.0,1,1,78,40,0.51,0,50,88,0,0,1,27,187.96,Orthodox,195.58,205,1,0
1796,Joe Ellenberger,,-177,0,0,0,0.3,10,3,37,22,0.59,0,50,73,2,1,0,29,175.26,Orthodox,182.88,155,0,0
1797,Colton Smith,,170,1,2,0,0.0,0,0,3,2,0.66,0,2,3,0,0,0,26,182.88,Orthodox,180.34,155,0,0
1798,Johnny Bedford,,-185,2,2,0,0.0,0,0,11,7,0.63,0,7,11,0,0,0,31,177.8,Orthodox,180.34,135,2,0
1799,Marcelo Guimaraes,,170,1,1,0,0.33,9,3,166,78,0.46,0,85,174,0,0,0,31,182.88,Orthodox,185.42,185,0,0
1800,Ray Borg,,-460,0,1,0,1.0,1,1,3,2,0.66,0,6,8,2,2,0,20,162.56,Orthodox,160.02,135,0,0
1801,Aleksei Oleinik,,-140,0,0,0,0.25,4,1,22,10,0.45,0,13,26,1,1,0,37,187.96,Orthodox,203.2,240,0,0
1802,James Te Huna,,-200,5,3,0,0.0,1,0,10,6,0.6,0,17,21,0,0,0,32,187.96,Orthodox,190.5,185,3,0
1803,Soa Palelei,14.0,155,3,1,0,0.0,5,0,25,11,0.44,0,46,62,0,1,0,36,193.04,Orthodox,205.74,265,3,0
1804,Hatsu Hioki,,185,3,3,0,0.75,4,3,27,11,0.4,0,31,51,0,6,0,30,180.34,Orthodox,177.8,145,0,0
1805,Robert Whittaker,,-250,2,2,0,1.0,1,1,183,66,0.36,0,93,213,0,1,0,23,182.88,Orthodox,185.42,185,1,0
1806,Jake Matthews,,-165,0,0,0,0.36,11,4,85,60,0.7,0,137,167,1,4,0,19,180.34,Orthodox,185.42,170,0,0
1807,Chris Indich,,-105,0,1,0,1.0,1,1,35,14,0.4,0,20,42,0,0,0,27,177.8,Orthodox,185.42,170,0,0
1808,Neil Magny,,-290,3,2,0,1.0,2,2,55,30,0.54,1,31,57,0,0,0,26,190.5,Orthodox,203.2,170,0,0
1809,Dan Hooker,,-120,0,0,0,0.0,0,0,18,12,0.66,0,51,67,0,0,0,24,182.88,Switch,190.5,155,0,0
1810,Gian Villante,,-265,1,2,0,0.0,1,0,164,93,0.56,0,120,194,0,0,0,28,190.5,Orthodox,193.04,205,1,0
1811,Demetrious Johnson,0.0,-690,7,2,0,0.0,4,0,215,133,0.61,0,164,248,0,0,0,27,160.02,Orthodox,167.64,125,1,1
1812,Rory MacDonald,2.0,-115,7,2,0,0.5,2,1,150,49,0.32,0,97,202,0,1,0,24,182.88,Orthodox,193.04,170,2,1
1813,Andrei Arlovski,,140,10,4,0,0.0,1,0,55,12,0.21,0,40,86,0,0,0,35,190.5,Orthodox,195.58,240,7,2
1814,Ovince Saint Preux,13.0,-165,3,0,0,0.5,4,2,34,14,0.41,0,20,40,1,3,0,31,190.5,Southpaw,203.2,205,1,1
1815,Daniel Sarafian,,-450,1,2,0,0.0,0,0,4,3,0.75,0,3,4,1,0,0,31,175.26,Orthodox,185.42,185,0,1
1816,Valerie Letourneau,,125,0,0,0,0.0,2,0,275,104,0.37,0,106,278,0,0,0,31,170.18,Orthodox,172.72,115,0,0
1817,Yves Jabouin,,200,4,3,0,0.62,8,5,132,60,0.45,0,81,156,0,2,0,35,170.18,Orthodox,172.72,135,0,0
1818,Kajan Johnson,,-185,0,0,0,0.44,9,4,91,29,0.31,0,29,91,0,3,1,30,180.34,Orthodox,190.5,155,0,0
1819,Roland Delorme,,140,3,2,0,1.0,1,1,20,2,0.1,0,25,44,0,3,1,30,175.26,Orthodox,180.34,135,0,2
1820,Jason Saggo,,-105,0,0,0,0.66,3,2,24,10,0.41,0,29,45,0,9,0,28,180.34,Orthodox,180.34,155,0,0
1821,Stipe Miocic,7.0,-650,5,1,0,0.0,0,0,14,8,0.57,1,11,18,0,0,0,31,193.04,Orthodox,203.2,240,2,0
1822,Vitor Miranda,,185,0,0,0,0.0,1,0,47,21,0.44,0,103,136,0,0,0,35,185.42,Orthodox,195.58,185,0,0
1823,Marcio Alexandre Junior,,185,0,0,0,0.0,1,0,21,8,0.38,0,22,36,0,0,0,25,182.88,Southpaw,190.5,185,0,0
1824,Demian Maia,8.0,-455,12,6,0,0.66,3,2,73,29,0.39,1,83,128,0,5,0,36,185.42,Southpaw,182.88,170,1,6
1825,Rony Jason,,-320,4,1,0,0.33,6,2,73,30,0.41,0,40,83,1,1,0,30,170.18,Orthodox,177.8,145,2,1
1826,Rodrigo Damm,,290,3,1,0,0.0,4,0,104,37,0.35,0,42,117,0,0,0,34,170.18,Orthodox,180.34,155,0,1
1827,Elias Silverio,,-500,2,0,0,1.0,1,1,172,65,0.37,0,65,172,1,1,0,27,180.34,Orthodox,185.42,155,0,0
1828,Paulo Thiago,,-175,5,6,0,0.14,7,1,110,42,0.38,0,48,119,0,0,0,33,180.34,Orthodox,185.42,170,1,1
1829,Ricardo Abreu,,-320,0,0,0,0.0,0,0,101,33,0.32,2,43,111,1,3,0,30,180.34,Orthodox,185.42,185,0,0
1830,Marcos Rogerio de Lima,,-150,0,0,0,0.0,0,0,10,7,0.7,1,7,10,0,0,0,28,185.42,Orthodox,190.5,253,0,0
1831,Pedro Munhoz,,-295,0,1,0,1.0,2,2,43,24,0.55,0,27,46,1,0,0,27,167.64,Orthodox,165.1,135,0,0
1832,Mark Munoz,7.0,235,8,4,0,0.0,6,0,9,3,0.33,0,3,9,0,0,0,36,182.88,Orthodox,182.88,185,4,0
1833,Francis Carmont,9.0,-165,6,1,0,0.25,4,1,86,29,0.33,0,41,100,1,0,0,32,190.5,Orthodox,198.12,205,0,2
1834,Luke Barnatt,,-155,3,0,0,0.0,1,0,187,44,0.23,0,44,187,0,0,0,26,198.12,Orthodox,195.58,185,1,1
1835,Tom Niinimaki,,-245,1,0,0,0.28,7,2,11,7,0.63,0,11,16,0,2,0,31,175.26,Orthodox,175.26,145,0,0
1836,Nick Hein,,-140,0,0,0,0.33,6,2,105,50,0.47,0,87,148,0,2,0,30,167.64,Southpaw,167.64,155,0,0
1837,Magnus Cedenblad,,-105,1,1,0,0.6,5,3,31,17,0.54,0,58,83,1,4,1,32,195.58,Orthodox,200.66,185,0,1
1838,Vaughan Lee,,305,3,3,0,0.0,0,0,4,4,1.0,0,4,4,0,0,0,31,167.64,Orthodox,167.64,125,0,1
1839,Peter Sobotta,,140,0,3,0,0.6,5,3,101,47,0.46,0,121,180,0,5,0,27,182.88,Southpaw,190.5,170,0,0
1840,Andy Ogle,,205,1,3,0,0.2,5,1,116,44,0.37,0,78,150,0,2,0,25,172.72,Orthodox,175.26,145,0,0
1841,Viktor Pesta,,160,0,0,0,0.11,9,1,84,26,0.3,0,46,120,0,1,0,23,190.5,Orthodox,195.58,240,0,0
1842,Renan Barao,0.0,-910,7,0,0,0.0,0,0,273,64,0.23,0,68,277,0,0,0,27,167.64,Orthodox,177.8,135,2,2
1843,Daniel Cormier,4.0,-750,3,0,0,1.0,3,3,80,50,0.62,0,131,173,2,11,0,35,180.34,Orthodox,182.88,235,1,0
1844,Robbie Lawler,1.0,-170,7,4,0,0.0,1,0,155,68,0.43,1,72,159,0,0,1,32,180.34,Southpaw,187.96,170,4,0
1845,Takeya Mizugaki,6.0,-145,6,2,0,0.0,3,0,135,35,0.25,1,67,179,0,3,0,30,170.18,Orthodox,172.72,135,1,0
1846,Jamie Varner,,-215,3,4,0,1.0,1,1,30,7,0.23,0,9,33,0,1,0,29,172.72,Orthodox,182.88,155,1,1
1847,Michael Chiesa,,-150,3,1,0,0.28,7,2,70,19,0.27,0,121,208,0,3,0,26,185.42,Southpaw,190.5,170,0,3
1848,Tony Ferguson,,-315,4,1,0,0.5,2,1,67,38,0.56,1,40,69,1,1,0,30,180.34,Orthodox,193.04,155,1,1
1849,Chris Holdsworth,,-355,1,0,0,0.66,6,4,88,26,0.29,0,140,225,2,13,0,26,180.34,Orthodox,180.34,135,0,1
1850,Al Iaquinta,,-430,3,1,0,1.0,1,1,19,13,0.68,0,31,40,2,6,0,27,177.8,Orthodox,177.8,155,0,0
1851,Anthony Njokuani,,-260,3,3,0,0.0,0,0,77,24,0.31,0,30,84,0,0,0,34,185.42,Orthodox,190.5,155,1,0
1852,Sam Sicilia,,-140,2,3,0,0.62,8,5,68,37,0.54,0,95,129,1,7,1,28,172.72,Orthodox,170.18,145,2,0
1853,Matt Brown,7.0,210,11,5,0,1.0,5,5,166,118,0.71,0,161,213,4,2,0,33,182.88,Orthodox,190.5,170,8,1
1854,Erik Koch,,-295,3,2,0,0.0,0,0,21,6,0.28,0,6,21,0,0,0,25,177.8,Southpaw,180.34,155,2,0
1855,Neil Magny,,275,2,2,0,0.44,9,4,77,29,0.37,0,52,105,0,4,0,26,190.5,Orthodox,203.2,170,0,0
1856,Soa Palelei,,-310,2,1,0,1.0,1,1,7,5,0.71,0,19,21,0,3,0,36,193.04,Orthodox,205.74,265,2,0
1857,Chris Cariaso,10.0,135,6,3,0,1.0,2,2,124,64,0.51,0,86,149,4,1,0,32,160.02,Southpaw,160.02,125,1,0
1858,Ed Herman,,135,8,7,0,0.25,4,1,87,51,0.58,0,78,117,0,0,0,33,185.42,Orthodox,195.58,205,2,4
1859,Kyoji Horiguchi,,-210,1,0,0,1.0,2,2,147,65,0.44,1,82,169,0,0,0,23,165.1,Orthodox,167.64,125,1,0
1860,Yan Cabral,,-560,1,0,0,0.11,9,1,38,23,0.6,0,44,59,2,4,1,30,180.34,Orthodox,185.42,155,0,0
1861,Eddie Wineland,4.0,-935,3,3,0,0.0,0,0,56,6,0.1,0,6,56,0,0,0,29,170.18,Orthodox,175.26,135,2,0
1862,Manvel Gamburyan,,460,4,6,0,0.5,2,1,52,28,0.53,0,60,86,1,0,1,33,165.1,Orthodox,170.18,135,0,2
1863,Justin Salas,,-290,2,2,0,0.0,6,0,26,20,0.76,1,22,28,0,0,0,32,172.72,Southpaw,177.8,155,0,0
1864,Anthony Lapsley,,245,0,1,0,0.0,5,0,10,2,0.2,0,2,10,0,0,0,34,175.26,Southpaw,180.34,170,0,0
1865,Jon Jones,0.0,-440,13,1,0,0.5,6,3,236,138,0.58,0,158,256,2,0,0,26,193.04,Orthodox,213.36,205,4,5
